support	itemsets
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'OFF-FA-10003485'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'OFF-ST-10001963'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-EN-10003798', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-FA-10003485', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-EN-10003798', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-EN-10003798', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-EN-10003798', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'TEC-AC-10003709', 'OFF-FA-10003485', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'OFF-FA-10003485', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-EN-10004846', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-AC-10003038', 'OFF-FA-10003485', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'TEC-PH-10001557', 'OFF-FA-10003485', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-FA-10003485', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'OFF-EN-10004846', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'TEC-AC-10003038', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'TEC-PH-10001557', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-PA-10001838', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'TEC-AC-10003038', 'OFF-EN-10004846', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001557', 'OFF-EN-10004846', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-EN-10004846', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001557', 'TEC-AC-10003038', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-AC-10003038', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-PH-10001557', 'OFF-EN-10004846'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-LA-10001771', 'TEC-PH-10004434'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-PA-10002666', 'OFF-PA-10000675'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-PH-10000011', 'OFF-PA-10000675'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-PA-10000809', 'OFF-SU-10004231'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'OFF-FA-10003485', 'OFF-PA-10001804'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-MA-10003626', 'OFF-PA-10001804'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'OFF-FA-10003485', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'OFF-FA-10003485', 'TEC-AC-10003038'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'TEC-PH-10001557', 'OFF-FA-10003485'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-PA-10001838', 'OFF-FA-10003485'})
0.021739130434782608	frozenset({'OFF-PA-10001870', 'OFF-FA-10003485', 'OFF-PA-10002036'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-PH-10000011', 'OFF-PA-10002666'})
0.021739130434782608	frozenset({'TEC-PH-10002293', 'OFF-FA-10003485', 'OFF-PA-10004675'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-FA-10003485', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000419', 'OFF-FA-10003485', 'TEC-AC-10004877'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'OFF-ST-10000760', 'OFF-FA-10003485', 'OFF-ST-10002301'})
0.021739130434782608	frozenset({'OFF-ST-10000760', 'OFF-FA-10003485', 'OFF-SU-10004884'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-FA-10003485', 'OFF-ST-10001963'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-SU-10004884', 'OFF-ST-10002301'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-ST-10003208', 'TEC-PH-10004447'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-FA-10003485', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'TEC-AC-10003038', 'OFF-FA-10003485', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001557', 'OFF-FA-10003485', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-FA-10003485', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001557', 'OFF-FA-10003485', 'TEC-AC-10003038'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-AC-10003038', 'OFF-FA-10003485'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-PH-10000307', 'TEC-CO-10004202'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'OFF-FA-10003485', 'TEC-MA-10003626'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-PH-10001557', 'OFF-FA-10003485'})
0.021739130434782608	frozenset({'TEC-PH-10000011', 'OFF-PA-10002666', 'OFF-PA-10000675'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'TEC-MA-10003626', 'OFF-PA-10001804'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'TEC-AC-10003038', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'TEC-PH-10001557', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-PA-10001838', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'OFF-PA-10001838', 'TEC-PH-10001557', 'TEC-AC-10003038'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-PA-10001838', 'TEC-AC-10003038'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'OFF-PA-10001838', 'TEC-PH-10001557'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-PA-10004735', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'OFF-ST-10000760', 'OFF-SU-10004884', 'OFF-ST-10002301'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-ST-10001963', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'TEC-PH-10001557', 'TEC-AC-10003038', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-AC-10003038', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-PH-10001557', 'OFF-SU-10003567'})
0.021739130434782608	frozenset({'TEC-PH-10001760', 'TEC-PH-10001557', 'TEC-AC-10003038'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'OFF-FA-10003485', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'OFF-PA-10001804', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'FUR-FU-10001986', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'FUR-FU-10001986', 'OFF-FA-10003485', 'OFF-PA-10001804', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'OFF-FA-10003485', 'FUR-FU-10001986', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'FUR-FU-10001986', 'OFF-FA-10003485', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'FUR-FU-10001986', 'OFF-PA-10001804', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'FUR-FU-10001986', 'OFF-PA-10001804', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'FUR-FU-10001986', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'OFF-PA-10001804', 'OFF-FA-10003485', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'OFF-FA-10003485', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'OFF-FA-10003485', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'OFF-PA-10001804', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'OFF-PA-10001804', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'OFF-FA-10003485', 'OFF-PA-10001804', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'OFF-PA-10001804', 'OFF-FA-10003485', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'OFF-FA-10003485', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'TEC-MA-10002412', 'OFF-PA-10001804', 'TEC-MA-10003626', 'FUR-AZ-10004270'})
0.021739130434782608	frozenset({'FUR-FU-10004666', 'FUR-CH-10001190', 'OFF-AP-10004052', 'FUR-TA-10001039'})
0.021739130434782608	frozenset({'FUR-FU-10004666', 'FUR-CH-10001190', 'OFF-FA-10003485', 'FUR-TA-10001039'})
0.021739130434782608	frozenset({'FUR-FU-10004666', 'FUR-CH-10001190', 'TEC-PH-10000702', 'FUR-TA-10001039'})
0.021739130434782608	frozenset({'FUR-FU-10004666', 'FUR-CH-10001190', 'OFF-FA-10003485', 'OFF-AP-10004052'})
0.021739130434782608	frozenset({'FUR-FU-10004666', 'FUR-CH-10001190', 'TEC-PH-10000702', 'OFF-AP-10004052'})
0.021739130434782608	frozenset({'FUR-FU-10004666', 'FUR-CH-10001190', 'OFF-FA-10003485', 'TEC-PH-10000702'})
0.021739130434782608	frozenset({'FUR-CH-10001190', 'OFF-FA-10003485', 'OFF-AP-10004052', 'FUR-TA-10001039'})
0.021739130434782608	frozenset({'FUR-CH-10001190', 'TEC-PH-10000702', 'OFF-AP-10004052', 'FUR-TA-10001039'})
0.021739130434782608	frozenset({'FUR-CH-10001190', 'OFF-FA-10003485', 'TEC-PH-10000702', 'FUR-TA-10001039'})
0.021739130434782608	frozenset({'FUR-CH-10001190', 'OFF-FA-10003485', 'TEC-PH-10000702', 'OFF-AP-10004052'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-AP-10001563'})
0.021739130434782608	frozenset({'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-AP-10001563', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-AP-10001563'})
0.021739130434782608	frozenset({'TEC-AC-10003709', 'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-AP-10001563'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'OFF-FA-10003485', 'FUR-CH-10002073', 'FUR-FU-10003268'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'TEC-AC-10003709', 'FUR-CH-10002073', 'FUR-FU-10003268'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'TEC-AC-10003709', 'FUR-CH-10002073', 'FUR-FU-10003268', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-AC-10003709', 'FUR-CH-10002073', 'FUR-FU-10003268'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'FUR-CH-10002073', 'OFF-AP-10001563', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'OFF-FA-10003485', 'FUR-CH-10002073', 'OFF-AP-10001563'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'TEC-AC-10003709', 'FUR-CH-10002073', 'OFF-AP-10001563'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-CH-10002073', 'OFF-AP-10001563', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'TEC-AC-10003709', 'FUR-CH-10002073', 'OFF-AP-10001563', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-AC-10003709', 'FUR-CH-10002073', 'OFF-AP-10001563'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'OFF-FA-10003485', 'FUR-CH-10002073', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'TEC-AC-10003709', 'FUR-CH-10002073', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-BI-10001359', 'OFF-FA-10003485', 'TEC-AC-10003709', 'FUR-CH-10002073'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'TEC-AC-10003709', 'FUR-CH-10002073', 'OFF-EN-10003845'})
0.021739130434782608	frozenset({'OFF-ST-10000419', 'OFF-FA-10003485', 'FUR-CH-10002073', 'TEC-AC-10004877'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'FUR-CH-10003833', 'OFF-BI-10002571', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'OFF-BI-10002571', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-BI-10002571', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-BI-10002571', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-BI-10002571', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-BI-10002571', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-AR-10001419'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'OFF-FA-10003485', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'OFF-ST-10001963', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-AY-10000477', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'TEC-AC-10004568', 'OFF-BI-10004209', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'TEC-AC-10004568', 'OFF-FA-10003485', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'TEC-AC-10004568', 'OFF-ST-10001963', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-AY-10000477', 'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-ST-10003996', 'OFF-BI-10002571'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'OFF-FA-10003485', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'OFF-ST-10001963', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'OFF-BI-10004209', 'TEC-AC-10004568', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-FA-10003485', 'OFF-ST-10001963', 'FUR-CH-10003833'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-FA-10003485', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'TEC-AC-10004568', 'OFF-ST-10001963', 'FUR-CH-10003833', 'OFF-ST-10003996'})
0.021739130434782608	frozenset({'OFF-BI-10002609', 'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-BI-10002609', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-BI-10003676'})
0.021739130434782608	frozenset({'OFF-BI-10002609', 'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10002609', 'OFF-BI-10003676', 'FUR-FU-10000206'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-BI-10002609', 'OFF-BI-10003676', 'FUR-FU-10000206'})
0.021739130434782608	frozenset({'OFF-BI-10002609', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-BI-10002609', 'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10002609', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-BI-10002609', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-BI-10002609', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10002609', 'OFF-FA-10003485', 'FUR-FU-10000206'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-BI-10002609', 'OFF-FA-10003485', 'FUR-FU-10000206'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10002609', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-BI-10002609', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10002609', 'FUR-FU-10000206', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-BI-10003676', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-BI-10003676'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-BI-10003676'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-BI-10003676'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-BI-10003676', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-BI-10003676', 'FUR-FU-10000206', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'FUR-FU-10000206', 'OFF-PA-10004735', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'FUR-FU-10000206', 'TEC-PH-10003589', 'OFF-EN-10003798'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'TEC-PH-10003589', 'OFF-FA-10003485', 'FUR-FU-10000206', 'OFF-PA-10004735'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-FA-10003485', 'FUR-FU-10000206', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'OFF-ST-10000642', 'OFF-PA-10004735', 'FUR-FU-10000206', 'TEC-PH-10003589'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'OFF-FA-10003485', 'OFF-PA-10001804'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'OFF-FA-10003485', 'TEC-MA-10002412'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'OFF-FA-10003485', 'TEC-MA-10003626'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'FUR-FU-10001986', 'OFF-PA-10001804'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'FUR-FU-10001986', 'TEC-MA-10003626', 'OFF-PA-10001804'})
0.021739130434782608	frozenset({'OFF-AR-10003183', 'TEC-MA-10002412', 'FUR-FU-10001986', 'TEC-MA-10003626'})
