,Order_ID,Order_Date,Customer_ID,State,Product_ID,Product_Name,Quantity,Price
5460,US-2014-107405,2014-03-21,TS-21205,North Carolina,OFF-ST-10002301,Tennsco Commercial Shelving,1,32.544
5461,CA-2017-101574,2017-09-28,BD-11725,California,FUR-FU-10001706,Longer-Life Soft White Bulbs,3,2.0533333333333332
5462,CA-2014-146591,2014-01-19,TS-21340,Arizona,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10,1.0779999999999998
5463,CA-2014-146591,2014-01-19,TS-21340,Arizona,OFF-AZ-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",4,17.52
5464,CA-2014-146591,2014-01-19,TS-21340,Arizona,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",5,26.0928
5465,CA-2014-146591,2014-01-19,TS-21340,Arizona,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,5,267.3658
5466,CA-2014-107706,2014-02-14,ST-20530,Texas,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",3,15.726666666666667
5467,CA-2016-122448,2016-06-09,DB-13210,California,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",3,23.790666666666667
5468,CA-2014-132451,2014-09-26,KF-16285,California,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",3,243.98000000000002
5469,CA-2014-132451,2014-09-26,KF-16285,California,OFF-PA-10004888,Xerox 217,3,2.16
5470,CA-2016-158547,2016-05-30,JM-16195,Ohio,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,5,33.4584
5471,CA-2017-116946,2017-12-19,TS-21505,Colorado,FUR-FU-10000320,OIC Stacking Trays,5,4.8096
5472,CA-2017-116946,2017-12-19,TS-21505,Colorado,OFF-ST-10002554,Tennsco Industrial Shelving,2,39.128
5473,CA-2017-116946,2017-12-19,TS-21505,Colorado,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,7,20.82
5474,CA-2017-121741,2017-12-26,YC-21895,Nebraska,OFF-ST-10004459,Tennsco Single-Tier Lockers,2,563.01
5475,CA-2017-169691,2017-06-15,Dp-13240,Minnesota,OFF-LA-10002312,Avery 490,3,15.786666666666667
5476,CA-2017-169691,2017-06-15,Dp-13240,Minnesota,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",5,5.4112
5477,CA-2017-169691,2017-06-15,Dp-13240,Minnesota,OFF-AY-10003022,Xerox 1992,3,4.784
5478,CA-2016-121356,2016-11-20,SJ-20500,Delaware,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3,11.413333333333334
5479,CA-2014-101770,2014-03-31,KB-16240,Florida,OFF-BI-10001097,Avery Hole Reinforcements,1,19.936
5480,CA-2017-105487,2017-10-08,CS-12250,California,TEC-PH-10001336,Digium D40 VoIP phone,1,309.576
5481,CA-2017-105487,2017-10-08,CS-12250,California,TEC-AC-10002305,KeyTronic�E03601U1 -�Keyboard�- Beige,2,36.0
5482,CA-2017-105487,2017-10-08,CS-12250,California,TEC-AC-10003610,Logitech�Illuminated - Keyboard,4,44.9925
5483,CA-2017-105487,2017-10-08,CS-12250,California,OFF-ST-10002301,Tennsco Commercial Shelving,2,16.272
5484,CA-2017-148999,2017-01-30,EB-13870,Florida,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",4,104.784
5485,CA-2014-107573,2014-12-12,PB-19150,Florida,OFF-EN-10004773,Staple envelope,3,9.466666666666667
5486,CA-2015-156608,2015-10-24,MT-18070,Texas,OFF-BI-10000829,Avery Non-Stick Binders,4,3.592
5487,CA-2017-134495,2017-04-01,BF-11020,Florida,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,3,23.310000000000002
5488,CA-2017-134495,2017-04-01,BF-11020,Florida,OFF-LA-10000262,Avery 494,3,4.3500000000000005
5489,CA-2017-134495,2017-04-01,BF-11020,Florida,OFF-AP-10004249,Staple holder,3,11.969999999999999
5490,CA-2017-134495,2017-04-01,BF-11020,Florida,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",3,181.96
5491,CA-2017-164098,2017-01-26,CG-12520,Texas,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2,13.62
5492,CA-2014-105249,2014-11-28,DH-13675,California,OFF-SU-10000946,Staple remover,2,3.68
5493,CA-2014-105249,2014-11-28,DH-13675,California,OFF-LA-10002043,Avery 489,4,6.21
5494,CA-2014-105249,2014-11-28,DH-13675,California,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",4,102.833
5495,CA-2015-113523,2015-09-04,SC-20440,Pennsylvania,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,4,1.276
5496,CA-2017-117821,2017-06-12,HG-15025,Ohio,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,2,39.95
5497,CA-2017-164378,2017-07-15,MM-18055,New York,OFF-AR-10001177,Newell 349,2,6.56
5498,CA-2017-164378,2017-07-15,MM-18055,New York,OFF-LA-10000634,Avery 509,3,2.088
5499,CA-2017-164378,2017-07-15,MM-18055,New York,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,2,20.95
5500,CA-2017-164378,2017-07-15,MM-18055,New York,FUR-CH-10002084,Hon Mobius Operator's Chair,6,73.794
5501,CA-2017-164378,2017-07-15,MM-18055,New York,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,2,6.72
5502,CA-2017-127782,2017-11-02,TH-21115,Pennsylvania,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,1,12.42
5503,CA-2017-127782,2017-11-02,TH-21115,Pennsylvania,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,3,13.983333333333334
5504,CA-2017-127782,2017-11-02,TH-21115,Pennsylvania,OFF-EN-10003845,Colored Envelopes,3,3.69
5505,CA-2017-127782,2017-11-02,TH-21115,Pennsylvania,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,4,429.6
5506,US-2016-162026,2016-10-08,JE-15745,California,OFF-PA-10000167,Xerox 1925,2,37.176
5507,CA-2016-150000,2016-04-08,PG-18820,Georgia,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,4,6.72
5508,CA-2015-168529,2015-10-08,MB-17305,California,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",5,17.508000000000003
5509,US-2017-152569,2017-05-15,JD-16015,Illinois,OFF-PA-10001736,Xerox 1880,2,17.72
5510,US-2017-152569,2017-05-15,JD-16015,Illinois,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,2,8.34
5511,US-2014-137680,2014-02-24,JH-15430,Oregon,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",4,8.224
5512,US-2014-137680,2014-02-24,JH-15430,Oregon,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",3,6.326666666666667
5513,CA-2015-103177,2015-05-30,EN-13780,New York,TEC-AZ-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,3,79.99
5514,CA-2015-103177,2015-05-30,EN-13780,New York,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",2,80.16
5515,CA-2015-103177,2015-05-30,EN-13780,New York,TEC-PH-10001527,Plantronics MX500i Earset,3,14.316666666666668
5516,US-2016-138408,2016-11-18,KC-16255,Alabama,TEC-AC-10003870,Logitech�Z-906 Speaker sys - home theater - 5.1-CH,4,412.4875
5517,CA-2017-117667,2017-12-04,MS-17980,Pennsylvania,FUR-CH-10004540,Global Chrome Stack Chair,10,9.5984
5518,CA-2017-117667,2017-12-04,MS-17980,Pennsylvania,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,2,68.46
5519,CA-2017-117667,2017-12-04,MS-17980,Pennsylvania,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,3,3.72
5520,CA-2017-117667,2017-12-04,MS-17980,Pennsylvania,OFF-PA-10002709,Xerox 1956,5,13.156
5521,CA-2017-117667,2017-12-04,MS-17980,Pennsylvania,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,4,15.998
5522,CA-2016-110982,2016-06-05,CK-12205,California,OFF-BI-10000829,Avery Non-Stick Binders,6,2.3946666666666667
5523,CA-2016-110982,2016-06-05,CK-12205,California,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,4,18.2
5524,CA-2016-147123,2016-12-10,SJ-20125,California,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",12,0.5575
5525,CA-2017-154501,2017-04-30,EA-14035,California,OFF-AR-10002804,Faber Castell Col-Erase Pencils,2,2.445
5526,CA-2017-166933,2017-04-24,MG-17890,California,OFF-FA-10002676,Colored Push Pins,1,4.344
5527,CA-2015-142055,2015-05-08,AB-10255,New York,OFF-PA-10003465,Xerox 1912,2,47.425
5528,CA-2015-137106,2015-03-31,SC-20260,Florida,TEC-PH-10000011,PureGear Roll-On Screen Protector,5,6.396800000000001
5529,CA-2017-136609,2017-08-06,TB-21355,Texas,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,3,38.432
5530,CA-2017-160885,2017-12-02,JK-16090,Nebraska,TEC-AY-10001795,ClearOne CHATAttach 160 -�speaker phone,4,495.992
5531,US-2016-167472,2016-06-06,CK-12595,Arkansas,TEC-AC-10001109,Logitech Trackman Marble Mouse,6,14.995
5532,US-2016-167472,2016-06-06,CK-12595,Arkansas,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,3,7.16
5533,US-2016-167472,2016-06-06,CK-12595,Arkansas,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,3,215.58
5534,US-2016-167472,2016-06-06,CK-12595,Arkansas,OFF-PA-10000157,Xerox 191,3,46.620000000000005
5535,US-2016-167472,2016-06-06,CK-12595,Arkansas,OFF-BI-10001721,Trimflex Flexible Post Binders,3,17.104
5536,US-2016-167472,2016-06-06,CK-12595,Arkansas,OFF-BI-10000591,Avery Binder Labels,3,3.112
5537,US-2016-167472,2016-06-06,CK-12595,Arkansas,OFF-PA-10001534,Xerox 230,2,22.68
5538,CA-2015-120551,2015-04-13,SS-20590,Nebraska,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,3,4.648000000000001
5539,US-2017-150595,2017-05-22,LE-16810,Illinois,FUR-CH-10000513,High-Back Leather Manager's Chair,2,415.968
5540,US-2017-150595,2017-05-22,LE-16810,Illinois,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",2,1.194
5541,US-2017-150595,2017-05-22,LE-16810,Illinois,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,3,12.413333333333334
5542,CA-2016-134936,2016-12-19,ES-14080,Arizona,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",6,75.995
5543,CA-2016-134936,2016-12-19,ES-14080,Arizona,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",6,10.826666666666666
5544,CA-2016-134936,2016-12-19,ES-14080,Arizona,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2,4.345
5545,CA-2017-102967,2017-09-22,MG-17890,New Hampshire,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",5,16.176
5546,CA-2017-151008,2017-09-07,JM-16195,Utah,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",2,20.128
5547,CA-2017-151008,2017-09-07,JM-16195,Utah,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,4,23.73
5548,CA-2014-159800,2014-11-28,SG-20470,California,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,3,24.266666666666666
5549,CA-2014-159800,2014-11-28,SG-20470,California,TEC-AC-10003447,Micropad Numeric Keypads,7,4.569142857142857
5550,US-2014-159618,2014-11-12,DB-12970,Texas,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,1,8.016
5551,US-2014-159618,2014-11-12,DB-12970,Texas,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,6,2.3133333333333335
5552,US-2014-159618,2014-11-12,DB-12970,Texas,TEC-AZ-10003832,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,3,22.08666666666667
5553,US-2014-159618,2014-11-12,DB-12970,Texas,OFF-PA-10004100,Xerox 216,7,4.443428571428571
5554,US-2014-159618,2014-11-12,DB-12970,Texas,FUR-BO-10004467,Bestar Classic Bookcase,1,254.9745
5555,CA-2017-116113,2017-10-02,JW-15220,Alabama,FUR-FU-10002963,"Master Caster Door Stop, Gray",2,1.016
5556,CA-2015-125066,2015-12-14,KD-16495,Mississippi,FUR-FU-10003829,Stackable Trays,2,2.464
5557,CA-2015-125066,2015-12-14,KD-16495,Mississippi,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2,28.15
5558,US-2015-114741,2015-12-06,IL-15100,Nevada,OFF-PA-10000048,Xerox 20,1,6.48
5559,US-2015-114741,2015-12-06,IL-15100,Nevada,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,5,127.2816
5560,US-2015-114741,2015-12-06,IL-15100,Nevada,OFF-LA-10004853,Avery 483,3,5.312
5561,CA-2017-133263,2017-03-31,JE-15610,Georgia,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,1,20.724
5562,CA-2017-133263,2017-03-31,JE-15610,Georgia,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,5,191.9968
5563,CA-2017-133263,2017-03-31,JE-15610,Georgia,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,4,2.4045
5564,US-2014-134187,2014-11-04,TH-21235,California,OFF-AR-10000940,Newell 343,1,8.82
5565,CA-2017-157966,2017-03-13,SU-20665,Illinois,OFF-AR-10000799,Col-Erase Pencils with Erasers,4,4.56
5566,CA-2017-157966,2017-03-13,SU-20665,Illinois,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",2,104.993
5567,CA-2017-157966,2017-03-13,SU-20665,Illinois,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",5,1.1904
5568,CA-2017-157966,2017-03-13,SU-20665,Illinois,FUR-CH-10003606,SAFCO Folding Chair Trolley,1,102.592
5569,CA-2017-157966,2017-03-13,SU-20665,Illinois,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,2,479.992
5570,CA-2017-157966,2017-03-13,SU-20665,Illinois,OFF-PA-10001934,Xerox 1993,3,2.16
5571,CA-2017-157966,2017-03-13,SU-20665,Illinois,TEC-PH-10001527,Plantronics MX500i Earset,1,42.95
5572,CA-2014-151162,2014-12-05,EA-14035,Ohio,OFF-PA-10001033,Xerox 1893,3,87.44533333333334
5573,CA-2014-151162,2014-12-05,EA-14035,Ohio,OFF-BI-10003719,Large Capacity Hanging Post Binders,4,11.2275
5574,CA-2014-151162,2014-12-05,EA-14035,Ohio,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",3,5.824000000000001
5575,CA-2014-151162,2014-12-05,EA-14035,Ohio,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,1,36.738
5576,CA-2014-151162,2014-12-05,EA-14035,Ohio,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,2,149.95
5577,CA-2016-136686,2016-12-12,RF-19840,California,FUR-AZ-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",6,42.626666666666665
5578,CA-2016-136686,2016-12-12,RF-19840,California,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,3,10.048
5579,CA-2017-137498,2017-09-09,LC-17050,California,OFF-AR-10003829,Newell 35,2,9.84
5580,CA-2017-137498,2017-09-09,LC-17050,California,FUR-CH-10003833,Novimex Fabric Task Chair,5,68.2976
5581,CA-2017-137498,2017-09-09,LC-17050,California,OFF-PA-10000143,Astroparche Fine Business Paper,9,1.1733333333333333
5582,CA-2017-163818,2017-10-04,PS-18970,Maryland,FUR-FU-10000076,24-Hour Round Wall Clock,1,47.952
5583,CA-2016-161158,2016-05-09,PS-18970,New York,OFF-AR-10000462,Sanford Pocket Accent Highlighters,5,0.64
5584,CA-2014-116673,2014-12-15,JO-15280,California,FUR-FU-10003829,Stackable Trays,2,2.464
5585,CA-2017-105333,2017-11-30,VP-21730,New York,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",4,20.89
5586,CA-2017-105333,2017-11-30,VP-21730,New York,TEC-PH-10001468,Panasonic Business�Telephones�KX-T7736,3,182.01999999999998
5587,CA-2017-105333,2017-11-30,VP-21730,New York,OFF-ST-10001809,Fellowes Officeware Wire Shelving,3,149.71666666666667
5588,CA-2015-149993,2015-03-19,GA-14725,California,OFF-FA-10001561,Stockwell Push Pins,5,1.7440000000000002
5589,CA-2014-168158,2014-07-19,EM-14140,Montana,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",2,3.048
5590,CA-2016-115224,2016-12-08,DB-13615,California,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",3,9.08
5591,CA-2016-115224,2016-12-08,DB-13615,California,OFF-ST-10003816,Fellowes High-Stak Drawer Files,2,176.19
5592,CA-2014-164742,2014-10-13,ML-17395,New Jersey,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",2,553.455
5593,CA-2014-164742,2014-10-13,ML-17395,New Jersey,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,1,5.682
5594,US-2017-108014,2017-11-19,JH-15430,Ohio,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',7,9.781714285714285
5595,CA-2017-160325,2017-09-24,BP-11095,Massachusetts,TEC-PH-10000984,Panasonic KX-TG9471B,2,489.975
5596,CA-2017-160325,2017-09-24,BP-11095,Massachusetts,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3,145.95000000000002
5597,CA-2015-159779,2015-09-25,SB-20185,New Hampshire,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,2,85.775
5598,CA-2017-151176,2017-02-13,SV-20785,Maryland,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,3,2.2239999999999998
5599,CA-2017-151176,2017-02-13,SV-20785,Maryland,OFF-AR-10000614,Barrel Sharpener,3,3.5700000000000003
5600,CA-2014-108903,2014-10-03,DO-13435,Ohio,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,2,27.992
5601,CA-2014-108903,2014-10-03,DO-13435,Ohio,OFF-EN-10004030,Convenience Packs of Business Envelopes,5,2.1719999999999997
5602,CA-2014-108903,2014-10-03,DO-13435,Ohio,TEC-AC-10003023,Logitech G105 Gaming Keyboard,3,31.664
5603,CA-2016-117919,2016-08-27,TB-21355,Texas,OFF-ST-10003572,Portfile Personal File Boxes,1,14.16
5604,CA-2016-117919,2016-08-27,TB-21355,Texas,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,5,19.98
5605,CA-2015-142475,2015-12-03,BS-11380,New York,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,6,98.392
5606,CA-2016-134516,2016-09-20,FM-14215,North Carolina,FUR-FU-10001546,Dana Swing-Arm Lamps,2,8.544
5607,CA-2016-134516,2016-09-20,FM-14215,North Carolina,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",1,1106.91
5608,CA-2017-105193,2017-03-25,JL-15835,New York,OFF-AR-10001547,Newell 311,5,1.326
5609,CA-2015-168634,2015-12-06,AF-10870,California,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2,5.835
5610,CA-2017-117198,2017-08-31,BG-11035,Louisiana,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2,1154.825
5611,CA-2015-145828,2015-10-05,MB-17305,Ohio,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,3,58.93333333333334
5612,CA-2017-121027,2017-08-18,HW-14935,Washington,TEC-AZ-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,2,632.925
5613,CA-2017-121027,2017-08-18,HW-14935,Washington,TEC-AC-10002253,Imation Bio 8GB USB�Flash Drive Imation�Corp,9,18.471111111111114
5614,CA-2016-147431,2016-02-02,AB-10105,New York,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",2,58.98
5615,CA-2016-158001,2016-08-23,JP-15460,New York,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",5,3.408
5616,CA-2016-158001,2016-08-23,JP-15460,New York,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",5,41.632
5617,CA-2016-158001,2016-08-23,JP-15460,New York,OFF-AR-10001954,Newell 331,6,3.26
5618,CA-2017-127922,2017-10-27,SH-19975,Texas,OFF-PA-10001204,Xerox 1972,2,4.224
5619,CA-2017-125745,2017-06-30,DV-13045,Tennessee,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,2,54.9
5620,CA-2015-101154,2015-09-18,CM-12190,California,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",4,166.47
5621,US-2016-124163,2016-09-25,SC-20695,Wisconsin,TEC-AC-10001908,Logitech Wireless Headset h800,5,19.997999999999998
5622,US-2016-124163,2016-09-25,SC-20695,Wisconsin,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,1,24.32
5623,US-2016-124163,2016-09-25,SC-20695,Wisconsin,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",2,106.029
5624,US-2016-124163,2016-09-25,SC-20695,Wisconsin,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,11,2.269090909090909
5625,CA-2016-121748,2016-10-24,VW-21775,California,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,4,12.5
5626,CA-2016-121748,2016-10-24,VW-21775,California,TEC-AC-10002637,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black),2,809.955
5627,CA-2014-126683,2014-09-29,PP-18955,Washington,FUR-FU-10001706,Longer-Life Soft White Bulbs,2,3.08
5628,CA-2014-126683,2014-09-29,PP-18955,Washington,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",9,72.49444444444445
5629,CA-2017-148810,2017-06-26,DR-12880,Florida,OFF-LA-10004689,Avery 512,6,3.0826666666666664
5630,CA-2017-148810,2017-06-26,DR-12880,Florida,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,3,91.18400000000001
5631,US-2016-146066,2016-08-21,RB-19465,Pennsylvania,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",9,50.32666666666667
5632,CA-2014-127614,2014-02-11,NF-18385,Virginia,TEC-AC-10001432,Enermax Aurora Lite Keyboard,3,156.29999999999998
5633,CA-2014-127614,2014-02-11,NF-18385,Virginia,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,6,167.496
5634,CA-2014-127614,2014-02-11,NF-18385,Virginia,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,8.73
5635,CA-2016-101742,2016-09-23,CR-12580,New York,OFF-BI-10004187,3-ring staple pack,7,0.8057142857142857
5636,CA-2015-134943,2015-12-05,SU-20665,Michigan,OFF-BI-10000666,Surelock Post Binders,5,18.336000000000002
5637,CA-2017-123022,2017-09-03,SC-20050,California,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",5,9.9072
5638,CA-2017-123022,2017-09-03,SC-20050,California,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,3,75.992
5639,CA-2017-113208,2017-03-26,ML-18040,Michigan,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",3,20.28
5640,CA-2014-154893,2014-12-21,GM-14440,California,FUR-CH-10004287,SAFCO Arco Folding Chair,6,290.01
5641,CA-2014-154893,2014-12-21,GM-14440,California,FUR-CH-10000595,Safco Contoured Stacking Chairs,3,63.57333333333333
5642,CA-2014-147900,2014-09-23,JK-15640,Ohio,OFF-PA-10003063,EcoTones Memo Sheets,9,0.8888888888888888
5643,CA-2017-106355,2017-04-02,AT-10435,Connecticut,OFF-AR-10000246,Newell 318,4,4.865
5644,CA-2016-127985,2016-04-01,DB-12910,Georgia,FUR-FU-10003274,Regeneration Desk Collection,4,1.32
5645,CA-2015-166604,2015-05-15,AH-10690,Georgia,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,3,4.784
5646,CA-2017-120719,2017-03-23,SJ-20125,Washington,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,1.738
5647,CA-2017-127117,2017-04-14,HM-14860,New Jersey,FUR-FU-10004018,Tensor Computer Mounted Lamp,5,5.956
5648,CA-2015-104241,2015-01-04,AG-10495,Virginia,FUR-AY-10001473,DAX Wood Document Frame,14,1.9614285714285715
5649,CA-2017-168179,2017-11-02,JB-16000,Utah,OFF-PA-10001800,Xerox 220,3,3.456
5650,CA-2017-142342,2017-07-17,AJ-10795,California,OFF-PA-10004609,Xerox 221,5,4.1472
5651,CA-2017-142342,2017-07-17,AJ-10795,California,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",5,4.632
5652,CA-2017-142342,2017-07-17,AJ-10795,California,OFF-ST-10002957,Sterilite Show Offs Storage Containers,2,6.336
5653,CA-2017-142342,2017-07-17,AJ-10795,California,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",5,179.8272
5654,CA-2017-109099,2017-10-06,MM-18280,New York,OFF-PA-10001033,Xerox 1893,1,262.336
5655,CA-2016-145261,2016-12-18,AH-10120,Oregon,OFF-BI-10001670,Vinyl Sectional Post Binders,4,5.655
5656,CA-2016-145261,2016-12-18,AH-10120,Oregon,OFF-AR-10004078,Newell 312,4,2.336
5657,CA-2016-145261,2016-12-18,AH-10120,Oregon,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",2,8.736
5658,CA-2016-145261,2016-12-18,AH-10120,Oregon,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,3,31.326666666666668
5659,CA-2016-145261,2016-12-18,AH-10120,Oregon,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",5,90.588
5660,CA-2016-145261,2016-12-18,AH-10120,Oregon,OFF-LA-10000407,Avery White Multi-Purpose Labels,4,9.96
5661,CA-2016-145261,2016-12-18,AH-10120,Oregon,TEC-PH-10004833,Macally Suction Cup Mount,3,51.78333333333333
5662,CA-2016-108875,2016-09-24,CL-12700,Colorado,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,2,13.4
5663,CA-2016-108875,2016-09-24,CL-12700,Colorado,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,9,39.43333333333333
5664,CA-2016-141957,2016-07-21,JG-15310,Ohio,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,2,9.328
