ID,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,order_num_total,customer_value_total
12396,c20250ea-a9f7-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-03-18,2021-05-10,2021-05-10,2020-07-17,4,7,"1747,31","786,24","[ERKEK,  KADIN,  AKTIFSPOR]",11,"2533,55"
12397,40b81568-b048-11e9-9757-000d3a38a36f,Android App,Android App,2019-10-24,2020-11-12,2020-11-12,2019-10-24,1,1,"259,9","74,99",[AKTIFSPOR],2,"334,89"
12398,7e1ae9d0-21f4-11ea-ba6f-000d3a38a36f,Android App,Offline,2019-11-07,2021-02-22,2021-01-08,2021-02-22,1,3,"421,44","244,97",[AKTIFSPOR],4,"666,41"
12399,628344e2-ddb6-11e9-9cd3-000d3a38a36f,Android App,Android App,2019-09-19,2020-07-12,2020-07-12,2019-09-19,2,1,"189,9","492,97","[KADIN,  AKTIFSPOR]",3,"682,87"
124,575164ec-a417-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-13,2021-05-23,2021-05-23,2019-04-13,3,1,"67,99","589,23",[AKTIFSPOR],4,"657,22"
1240,d47ba0c6-aba2-11e9-a2fc-000d3a38a36f,Ios App,Android App,2017-03-04,2021-03-07,2021-03-07,2019-08-26,18,1,"149,98","3466,35","[ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",19,"3616,33"
12400,27464fca-a3f8-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-09,2020-11-20,2020-11-20,2019-11-03,1,2,"379,98","179,99",[ERKEK],3,"559,97"
12401,d7c2362e-226b-11ea-8523-000d3a38a36f,Android App,Android App,2019-06-29,2020-12-16,2020-12-16,2019-06-29,1,1,"19,99","37,49",[COCUK],2,"57,480000000000004"
12402,184e3450-61e5-11ea-8dd8-000d3a38a36f,Mobile,Mobile,2020-03-01,2021-05-09,2021-05-09,2020-03-01,2,1,"363,71","248,48",[ERKEK],3,"612,1899999999999"
12403,1d00c2fa-5b0b-11ea-91d2-000d3a38a36f,Android App,Offline,2020-02-16,2020-07-19,2020-05-06,2020-07-19,1,2,"330,7","209,98","[COCUK,  KADIN,  AKTIFSPOR]",3,"540,68"
12404,2e99b816-860b-11ea-a90b-000d3a38a36f,Android App,Offline,2020-04-24,2020-10-09,2020-04-24,2020-10-09,1,1,"80,49","401,97",[AKTIFSPOR],2,"482,46000000000004"
12405,4fad5c3a-6b2e-11ea-9c62-000d3a38a36f,Android App,Android App,2020-03-18,2021-05-03,2021-05-03,2020-03-18,1,1,"80,49","59,9",[],2,"140,39"
12406,6d2267d0-edeb-11e9-88c1-000d3a38a36f,Ios App,Ios App,2019-10-10,2021-05-08,2021-05-08,2019-10-10,2,1,"119,99","517,86",[AKTIFCOCUK],3,"637,85"
12407,3c6735e6-736d-11ea-92d0-000d3a38a36f,Android App,Offline,2020-03-31,2021-02-17,2020-04-02,2021-02-17,2,1,"100,98","203,98",[KADIN],3,"304,96"
12408,ad8b2c7a-61a0-11ea-8dd8-000d3a38a36f,Desktop,Offline,2020-03-02,2020-12-02,2020-03-02,2020-12-02,1,1,"70,49","89,99",[KADIN],2,"160,48"
1252,756045fe-1a12-11ea-941b-000d3a38a36f,Android App,Offline,2018-09-04,2021-01-27,2020-04-27,2021-01-27,5,4,"384,93","761,37","[AKTIFCOCUK,  COCUK]",9,"1146,3"
12520,c19fff6a-a9ef-11e9-a2fc-000d3a38a36f,Ios App,Offline,2016-05-11,2021-04-20,2020-05-12,2021-04-20,11,3,"250,85","1154,81",[],14,"1405,6599999999999"
12521,fb9807b0-ac67-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-06-22,2021-01-17,2021-01-17,2020-07-11,13,1,"100,49","1755,51","[AKTIFCOCUK,  AKTIFSPOR]",14,1856
12522,d3cc7e6e-b121-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-17,2021-02-05,2021-02-05,2019-02-17,3,1,"59,99","491,47",[AKTIFSPOR],4,"551,46"
12523,7aa44212-15d6-11ea-aa74-000d3a38a36f,Android App,Android App,2019-07-17,2021-04-26,2021-04-26,2019-09-14,7,2,"94,97","391,94",[COCUK],9,"486,90999999999997"
12524,64fe5f7e-4b41-11ea-a626-000d3a38a36f,Android App,Android App,2019-07-28,2021-02-16,2021-02-16,2019-10-23,4,2,"144,97","724,32","[ERKEK,  KADIN]",6,"869,2900000000001"
12525,edff6c14-2bed-11ea-91ab-000d3a38a36f,Mobile,Mobile,2019-12-01,2021-03-01,2021-03-01,2019-12-01,4,1,"179,98","1370,55","[AKTIFCOCUK,  ERKEK,  KADIN,  AKTIFSPOR]",5,"1550,53"
12526,112565e0-a4e4-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-06-12,2020-08-21,2020-05-19,2020-08-21,1,4,"315,46","172,76",[KADIN],5,"488,21999999999997"
12527,9276fa8c-1a14-11ea-941b-000d3a38a36f,Mobile,Offline,2019-03-29,2021-03-27,2020-04-26,2021-03-27,3,4,"350,85","625,92",[AKTIFCOCUK],7,"976,77"
12528,6c886f38-aeec-11e9-a2fc-000d3a38a36f,Android App,Mobile,2018-08-05,2021-04-19,2021-04-19,2020-06-12,12,4,"144,96","1406,3","[ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",16,"1551,26"
12529,d7c04822-9fa4-11e9-a2fc-000d3a38a36f,Android App,Desktop,2019-05-24,2020-10-08,2020-10-08,2020-01-17,6,2,"330,72","606,73","[ERKEK,  AKTIFSPOR]",8,"937,45"
1253,23a71a2e-ab74-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-12-02,2021-05-11,2021-05-11,2020-06-27,5,4,"374,93","639,87","[AKTIFCOCUK,  ERKEK,  COCUK]",9,"1014,8"
12530,1fcfcd12-9d76-11e9-9897-000d3a38a36f,Desktop,Desktop,2015-01-22,2021-04-26,2021-04-26,2019-07-16,12,1,"279,96","1541,57",[ERKEK],13,"1821,53"
12531,c6f210be-9d85-11e9-9897-000d3a38a36f,Mobile,Offline,2014-06-21,2021-01-19,2017-05-30,2021-01-19,2,1,"119,99","84,98",[COCUK],3,"204,97"
12532,612d73a8-d6a2-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-29,2021-04-01,2021-04-01,2019-08-29,2,1,"119,99","629,98",[],3,"749,97"
12533,44aa1484-1f27-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-04-13,2020-05-31,2020-05-31,2019-04-13,1,1,"69,99","79,99",[ERKEK],2,"149,98"
12534,481a841e-b003-11eb-bbf8-000d3a38a36f,Android App,Offline,2021-05-08,2021-05-17,2021-05-08,2021-05-17,1,1,"155,85","116,99","[ERKEK,  KADIN]",2,"272,84"
12535,571f6690-a8a9-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-03-16,2020-12-14,2016-03-16,2020-12-14,4,2,"589,96","439,96",[AKTIFSPOR],6,"1029,92"
12536,8d18e76a-9e65-11e9-9897-000d3a38a36f,Ios App,Offline,2017-01-08,2021-03-24,2019-07-22,2021-03-24,6,1,"209,97","925,26",[AKTIFSPOR],7,"1135,23"
12537,1a67479e-dd56-11ea-9c1f-000d3a38a36f,Ios App,Ios App,2020-08-13,2021-05-30,2021-05-30,2020-08-13,3,1,"281,87","652,74","[KADIN,  AKTIFSPOR]",4,"934,61"
12538,e8ade824-8ab8-11ea-8ec0-000d3a38a36f,Android App,Android App,2020-02-19,2020-06-06,2020-06-06,2020-02-19,1,1,"89,99","141,97","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",2,"231,95999999999998"
12539,7904a9c6-1ef3-11ea-81ff-000d3a38a36f,Mobile,Mobile,2019-08-26,2020-11-24,2020-11-24,2019-08-26,1,1,"194,96","94,99","[COCUK,  KADIN]",2,"289,95"
1254,78347a7e-b16c-11ea-b736-000d3a38a36f,Android App,Android App,2020-06-18,2021-04-21,2021-04-21,2020-06-18,1,1,"80,49","143,6",[AKTIFSPOR],2,"224,08999999999997"
12540,f09caa82-2039-11ea-87bf-000d3a38a36f,Android App,Android App,2019-02-17,2021-05-20,2021-05-20,2020-02-05,2,2,"100,48","744,32",[AKTIFSPOR],4,"844,8000000000001"
12541,383663dc-2059-11ea-87bf-000d3a38a36f,Android App,Offline,2020-06-18,2021-03-23,2020-06-18,2021-03-23,1,2,"179,98","69,99",[KADIN],3,"249,96999999999997"
12542,92c667ac-1177-11ea-9f3a-000d3a38a36f,Desktop,Offline,2019-11-09,2021-01-28,2019-11-09,2021-01-28,1,1,"457,49","74,99","[KADIN,  AKTIFSPOR]",2,"532,48"
12543,a8fb3f62-7418-11ea-92d0-000d3a38a36f,Ios App,Ios App,2020-06-05,2020-11-24,2020-11-24,2020-06-05,1,1,"185,47","174,99","[AKTIFCOCUK,  ERKEK,  COCUK]",2,"360,46000000000004"
12544,079c4216-b0bd-11e9-9757-000d3a38a36f,Android App,Mobile,2019-04-04,2020-11-29,2020-11-29,2019-04-05,5,1,"109,99","1529,1","[AKTIFCOCUK,  KADIN,  AKTIFSPOR]",6,"1639,09"
12545,4a56c86a-a762-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2015-01-25,2020-12-30,2020-12-30,2020-01-17,24,1,"149,9","4470,17","[KADIN,  AKTIFSPOR]",25,"4620,07"
12546,d50a0a7a-b0d7-11e9-9757-000d3a38a36f,Android App,Offline,2019-12-20,2021-03-27,2020-11-29,2021-03-27,1,4,"260,46","124,98","[AKTIFCOCUK,  ERKEK,  COCUK]",5,"385,44"
12547,23461e2e-46ae-11ea-b6c0-000d3a38a36f,Android App,Offline,2019-08-01,2021-03-06,2020-05-26,2021-03-06,1,3,"329,95","216,97",[AKTIFCOCUK],4,"546,92"
12548,b98c0ff8-a25b-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-10,2021-03-06,2020-11-26,2021-03-06,1,3,"179,97","79,99","[COCUK,  KADIN]",4,"259,96"
12549,2fa5c656-1d3c-11ea-a490-000d3a38a36f,Ios App,Offline,2019-09-21,2021-04-05,2020-05-21,2021-04-05,3,2,"260,71","522,99",[],5,"783,7"
1255,7b597622-a4da-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-06-05,2020-07-06,2020-04-14,2020-07-06,1,2,"130,48","69,99",[AKTIFSPOR],3,"200,46999999999997"
12550,8de2a13c-a837-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-09-22,2020-08-05,2020-06-09,2020-08-05,2,2,"209,96","115,48","[ERKEK,  AKTIFSPOR]",4,"325,44"
12551,95d944fe-2898-11ea-b87a-000d3a38a36f,Android App,Android App,2019-04-03,2021-05-24,2021-05-24,2020-07-21,1,2,"169,98","119,99","[ERKEK,  COCUK]",3,"289,96999999999997"
12552,3794b968-aa4e-11ea-b736-000d3a38a36f,Android App,Android App,2020-06-09,2020-09-19,2020-09-19,2020-06-09,1,1,"379,95","223,56","[ERKEK,  KADIN]",2,"603,51"
12553,8388e810-1c33-11eb-8d74-000d3a38a36f,Android App,Android App,2020-11-01,2021-03-04,2021-03-04,2020-11-01,1,1,"100,49","161,4",[AKTIFCOCUK],2,"261,89"
12554,d41f1e62-f7f8-11e9-841e-000d3a38a36f,Mobile,Mobile,2019-10-26,2021-04-21,2021-04-21,2019-10-26,2,1,"80,98","130,3",[],3,"211,28000000000003"
12555,1286b380-a142-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-12-19,2020-11-26,2020-11-26,2020-03-03,1,4,"538,68","124,99",[ERKEK],5,"663,67"
12664,7ca3c8a0-ade7-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-12-19,2020-09-16,2019-03-09,2020-09-16,4,2,"130,47","429,91",[COCUK],6,"560,38"
12665,195729e6-d333-11ea-9838-000d3a38a36f,Ios App,Ios App,2020-07-31,2021-05-24,2021-05-24,2020-07-31,2,1,"79,99","216,41","[AKTIFCOCUK,  COCUK,  KADIN]",3,"296,4"
12666,1af373d6-acbf-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-09-01,2021-02-16,2021-02-16,2019-09-01,1,1,"29,99","25,19",[],2,"55,18"
12667,249bcf7e-fda4-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-10-19,2020-07-13,2020-07-13,2019-10-19,3,2,"212,97","587,97",[KADIN],5,"800,94"
12668,bee1a310-ac0f-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-21,2021-02-26,2021-02-26,2020-02-28,4,2,"190,48","917,95","[ERKEK,  KADIN]",6,"1108,43"
12669,e24a1e02-e852-11e9-8bb8-000d3a38a36f,Mobile,Mobile,2019-02-27,2021-05-08,2021-05-08,2019-02-27,2,2,"225,98","378,1",[AKTIFSPOR],4,"604,08"
1267,51e98148-4aab-11ea-8533-000d3a38a36f,Mobile,Mobile,2019-11-16,2020-07-13,2020-07-13,2019-11-16,1,1,"119,99","399,99",[AKTIFSPOR],2,"519,98"
12670,c762a244-a81d-11eb-a6d3-000d3a299ebf,Android App,Android App,2021-04-28,2021-05-04,2021-05-04,2021-04-28,1,1,"135,87","339,88",[KADIN],2,"475,75"
12671,7ebd4990-ac93-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-01,2020-11-30,2020-11-30,2020-02-07,8,2,"179,98","910,66","[AKTIFCOCUK,  AKTIFSPOR]",10,"1090,6399999999999"
12672,47ebe236-f433-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-21,2020-09-04,2020-09-04,2019-10-27,2,2,"139,98","349,96","[COCUK,  KADIN,  AKTIFSPOR]",4,"489,93999999999994"
12673,19a7752a-afc8-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-01-28,2020-09-29,2020-09-29,2019-09-25,5,1,"152,97","758,94",[AKTIFSPOR],6,"911,9100000000001"
12674,38ced460-a556-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-30,2021-04-06,2021-04-06,2019-10-31,2,2,"99,98","159,98",[ERKEK],4,"259,96"
12675,8b9a64f6-ac00-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-10-29,2021-04-22,2020-11-10,2021-04-22,3,3,"545,85","595,89",[AKTIFSPOR],6,"1141,74"
12676,2d5cc7f4-a5ce-11e9-a2fc-000d3a38a36f,Android App,Desktop,2019-01-11,2021-05-21,2021-05-21,2019-10-27,4,1,"129,99","406,95",[AKTIFSPOR],5,"536,94"
12677,df861672-ac60-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-09-13,2020-07-29,2020-07-13,2020-07-29,2,2,"180,48","291,29","[ERKEK,  AKTIFSPOR]",4,"471,77"
12678,454bead6-5341-11ea-acd3-000d3a38a36f,Android App,Android App,2019-12-13,2021-03-09,2021-03-09,2019-12-13,3,1,"69,99","289,97","[COCUK,  KADIN]",4,"359,96000000000004"
12679,2ae7c9aa-a3cc-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-04-06,2020-08-04,2019-12-02,2020-08-04,1,3,"159,97","119,55",[KADIN],4,"279,52"
1268,a4bfb076-b001-11e9-9757-000d3a38a36f,Ios App,Ios App,2018-06-20,2020-09-28,2020-09-28,2020-01-11,7,2,"109,98","760,3","[COCUK,  KADIN]",9,"870,28"
12680,ecfeab3c-b112-11e9-9757-000d3a38a36f,Ios App,Offline,2019-04-20,2021-02-01,2020-02-02,2021-02-01,5,1,"499,98","1041,87",[],6,"1541,85"
12681,0f2bb93e-203f-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-04-01,2021-04-30,2021-04-30,2021-02-03,1,4,"460,84","213,97",[AKTIFCOCUK],5,"674,81"
12682,de595f94-5bc8-11ea-9284-000d3a38a36f,Mobile,Mobile,2020-01-07,2021-02-06,2021-02-06,2020-01-07,1,1,"140,49","75,99",[AKTIFSPOR],2,"216,48000000000002"
12683,3bdb4830-2195-11ea-9618-000d3a38a36f,Ios App,Ios App,2019-11-29,2020-11-28,2020-11-28,2019-11-29,3,1,"149,99","713,85","[ERKEK,  KADIN,  AKTIFSPOR]",4,"863,84"
12684,a3a829f6-210e-11ea-b50a-000d3a38a36f,Android App,Android App,2019-10-20,2020-11-27,2020-11-27,2020-08-19,1,2,"289,97","89,99",[AKTIFSPOR],3,"379,96000000000004"
12685,e7071682-2548-11eb-96ff-000d3a38a36f,Android App,Offline,2020-11-12,2021-02-03,2020-11-12,2021-02-03,1,1,"249,99","164,99",[AKTIFSPOR],2,"414,98"
12686,c8cc48ca-afc1-11e9-9757-000d3a38a36f,Mobile,Offline,2017-09-30,2020-08-22,2019-01-23,2020-08-22,3,1,"70,49","231,72",[ERKEK],4,"302,21"
12687,44d51914-7b28-11eb-8460-000d3a38a36f,Android App,Android App,2021-03-02,2021-04-28,2021-04-28,2021-03-02,2,1,"160,98","240,61",[KADIN],3,"401,59000000000003"
12688,421d5b8c-6d23-11ea-84a8-000d3a38a36f,Android App,Android App,2020-06-17,2021-05-02,2021-05-02,2021-03-26,1,2,"260,35","439,92","[KADIN,  AKTIFSPOR]",3,"700,27"
12689,4966a9e0-1a42-11ea-941b-000d3a38a36f,Android App,Android App,2019-11-27,2020-12-24,2020-12-24,2019-12-29,4,2,"219,98","315,46","[AKTIFCOCUK,  KADIN]",6,"535,4399999999999"
1269,6ab8388c-b1cb-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-19,2021-04-30,2021-04-30,2019-07-19,1,1,"54,98","116,99",[],2,"171,97"
12690,59819942-1321-11eb-8ffc-000d3a38a36f,Android App,Android App,2020-10-03,2021-04-21,2021-04-21,2020-10-03,1,1,"175,98","200,18","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",2,"376,15999999999997"
12691,9a153fc0-e02e-11ea-acaa-000d3a38a36f,Ios App,Offline,2020-03-12,2021-05-25,2021-01-24,2021-05-25,1,2,"131,37","69,99",[AKTIFCOCUK],3,"201,36"
12692,5ee46fd2-5bce-11ea-aac2-000d3a38a36f,Ios App,Ios App,2020-01-23,2021-05-24,2021-05-24,2020-01-23,3,1,"50,49","483,44",[COCUK],4,"533,93"
12693,98476690-ad36-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-11-02,2020-06-16,2020-06-16,2019-04-01,7,1,"69,99","1474,6",[AKTIFSPOR],8,"1544,59"
12694,d2544d60-ad24-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-10-30,2021-04-28,2021-04-28,2021-03-01,14,2,"169,97","2369,72","[KADIN,  AKTIFSPOR]",16,"2539,6899999999996"
12695,6f668972-d6c6-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-01,2021-02-21,2021-02-21,2019-09-01,2,1,"219,98","167,98","[KADIN,  AKTIFSPOR]",3,"387,96"
12696,ebf0e2d4-b093-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-02-18,2021-04-24,2021-04-24,2019-02-18,3,1,"39,99","368,97",[COCUK],4,"408,96000000000004"
12697,6836391a-a21c-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-03-06,2021-05-03,2021-05-03,2019-03-06,1,1,"44,99","71,99",[],2,"116,97999999999999"
12698,10da0536-d702-11ea-82f4-000d3a38a36f,Android App,Android App,2020-08-05,2021-05-12,2021-05-12,2020-08-05,2,1,"304,89","833,94","[KADIN,  AKTIFSPOR]",3,"1138,83"
12699,937604dc-da27-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-09-18,2021-04-25,2021-04-25,2019-09-18,2,1,"79,99","705,96",[],3,"785,95"
127,9c6ce7b0-5bee-11ea-bfa9-000d3a38a36f,Android App,Offline,2020-01-13,2021-01-11,2020-12-12,2021-01-11,7,2,"270,85","629,13","[AKTIFCOCUK,  ERKEK,  COCUK,  AKTIFSPOR]",9,"899,98"
1270,018acb80-aaec-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-11-12,2021-05-19,2018-12-22,2021-05-19,2,2,"251,36","371,57",[COCUK],4,"622,9300000000001"
12811,7cf7f222-b0b7-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-12-13,2020-06-17,2020-06-17,2019-12-13,2,1,"155,98","279,98",[AKTIFSPOR],3,"435,96000000000004"
12812,f37a6d68-ae09-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-05-20,2020-07-22,2018-05-20,2020-07-22,2,1,"49,99","399,6",[COCUK],3,"449,59000000000003"
12813,6036e3b2-ee12-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-13,2021-03-18,2021-03-18,2019-10-13,1,1,"114,98","182,99",[ERKEK],2,"297,97"
12814,59989f6c-12d1-11ea-a001-000d3a38a36f,Desktop,Desktop,2019-03-19,2021-05-08,2021-05-08,2019-03-19,1,1,"49,99","189,98",[KADIN],2,"239,97"
12815,444e8036-41ec-11eb-806e-000d3a38a36f,Ios App,Ios App,2019-02-09,2020-12-19,2020-12-19,2019-11-04,3,1,"159,99","627,83",[AKTIFSPOR],4,"787,82"
12816,68b3f1ee-fc1f-11ea-a045-000d3a38a36f,Android App,Offline,2020-09-21,2021-02-15,2021-02-02,2021-02-15,2,2,"160,48","209,98","[ERKEK,  AKTIFSPOR]",4,"370,46"
12817,d02b030e-a549-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-06-29,2021-02-17,2020-07-19,2021-02-17,1,3,"269,97","169,98","[KADIN,  AKTIFSPOR]",4,"439,95000000000005"
12818,d52e59dc-fa66-11ea-9564-000d3a38a36f,Ios App,Ios App,2020-09-19,2020-09-22,2020-09-22,2020-09-19,1,1,"120,48","131,49","[ERKEK,  KADIN]",2,"251,97000000000003"
12819,d1d9512c-5bee-11ea-b9a7-000d3a38a36f,Android App,Android App,2020-01-09,2020-06-09,2020-06-09,2020-01-09,2,1,"356,98","579,8",[AKTIFSPOR],3,"936,78"
1282,45b47a70-b1ab-11e9-89fa-000d3a38a36f,Android App,Offline,2016-11-16,2020-10-11,2020-10-01,2020-10-11,17,3,"731,57","2799,14","[ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",20,"3530,71"
12820,7ca9d420-2b41-11ea-9d27-000d3a38a36f,Android App,Offline,2019-11-19,2021-03-09,2021-03-03,2021-03-09,4,4,"450,94","447,95","[COCUK,  AKTIFSPOR]",8,"898,89"
12821,9838433e-6d2b-11eb-99c4-000d3a38a36f,Android App,Android App,2021-02-12,2021-04-19,2021-04-19,2021-02-12,1,1,"99,99","169,99",[AKTIFSPOR],2,"269,98"
12822,80c71fc6-b11c-11e9-9757-000d3a38a36f,Desktop,Offline,2019-05-14,2021-03-05,2021-01-25,2021-03-05,3,1,"159,87","188,86",[KADIN],4,"348,73"
12823,96048508-a5a6-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-09-10,2020-09-20,2020-05-11,2020-09-20,4,2,"219,98","334,46",[AKTIFCOCUK],6,"554,4399999999999"
12824,595a4efe-a910-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-09-30,2020-11-27,2020-11-27,2019-04-15,19,1,"59,99","2320,66","[ERKEK,  COCUK,  KADIN]",20,"2380,6499999999996"
12825,c8f24a34-b0b6-11e9-9757-000d3a38a36f,Android App,Offline,2020-08-21,2021-03-25,2020-12-13,2021-03-25,5,1,"186,95","939,87","[AKTIFCOCUK,  ERKEK,  AKTIFSPOR]",6,"1126,82"
12826,2f74ec0a-c838-11ea-8ddc-000d3a38a36f,Desktop,Desktop,2020-07-17,2020-12-05,2020-12-05,2020-07-17,4,1,"299,99","860,3","[ERKEK,  AKTIFSPOR]",5,"1160,29"
12827,455770fa-a80f-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2015-10-03,2020-06-17,2020-06-17,2019-07-12,8,1,"99,99","784,87","[COCUK,  KADIN]",9,"884,86"
12828,0c24fc44-2ac8-11ea-9d27-000d3a38a36f,Ios App,Ios App,2019-10-20,2021-02-07,2021-02-07,2019-10-20,1,1,"309,97","1248,56","[ERKEK,  KADIN,  AKTIFSPOR]",2,"1558,53"
12829,c30eeb96-a462-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-04-22,2021-04-15,2021-03-26,2021-04-15,1,4,"492,95","105,98",[AKTIFCOCUK],5,"598,93"
1283,0caf637a-0c9a-11eb-8ffc-000d3a38a36f,Mobile,Offline,2020-10-12,2021-02-24,2020-10-12,2021-02-24,1,2,"199,98","233,91",[AKTIFCOCUK],3,"433,89"
12830,19c769ba-4add-11ea-8533-000d3a38a36f,Ios App,Ios App,2019-08-05,2020-09-28,2020-09-28,2019-08-05,1,1,"39,99","188,99",[AKTIFSPOR],2,"228,98000000000002"
12831,a35b37f4-1227-11ea-a001-000d3a38a36f,Android App,Android App,2019-11-10,2021-01-20,2021-01-20,2020-08-29,4,2,"110,7","623,15","[AKTIFCOCUK,  ERKEK,  COCUK]",6,"733,85"
12832,8ac460aa-aaa6-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-07-09,2021-01-06,2021-01-06,2019-07-09,1,2,"229,95","183,99",[AKTIFSPOR],3,"413,94"
12833,352ede4a-7cba-11ea-80af-000d3a38a36f,Android App,Offline,2020-04-12,2020-11-19,2020-04-12,2020-11-19,1,2,"332,2","191,98","[ERKEK,  KADIN]",3,"524,18"
12834,598f09d6-adf3-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-03-05,2021-01-28,2021-01-28,2020-07-05,28,5,"519,94","2123,06","[AKTIFCOCUK,  ERKEK,  COCUK,  AKTIFSPOR]",33,2643
12835,466e8db8-4771-11eb-806e-000d3a38a36f,Mobile,Mobile,2021-02-15,2021-04-28,2021-04-28,2021-02-15,2,1,"169,98","677,07","[AKTIFCOCUK,  ERKEK,  KADIN]",3,"847,0500000000001"
12836,817e1926-0165-11ea-a5e8-000d3a38a36f,Mobile,Mobile,2019-11-07,2021-05-18,2021-05-18,2019-11-07,2,1,"89,99","276,28",[],3,"366,27"
12837,343f94ae-a0bd-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-01-29,2021-02-11,2021-02-11,2020-02-21,1,4,"400,66","94,94",[],5,"495,6"
12838,93d30e28-ff22-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-09-12,2021-05-10,2021-05-10,2020-06-16,1,3,"784,97","124,94",[AKTIFSPOR],4,"909,9100000000001"
12839,de55c558-f117-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-26,2020-12-05,2020-12-05,2020-07-10,6,1,"271,46","1102,04","[ERKEK,  KADIN,  AKTIFSPOR]",7,"1373,5"
1284,d7c6dcbc-a537-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-10,2021-03-31,2020-05-11,2021-03-31,2,1,"159,98","209,64","[AKTIFCOCUK,  KADIN]",3,"369,62"
12840,bcbf81ae-e15e-11e9-957d-000d3a38a36f,Desktop,Desktop,2019-10-01,2021-01-18,2021-01-18,2020-03-02,2,1,"149,99","275,96",[ERKEK],3,"425,95"
12841,48cf9c34-b067-11e9-9757-000d3a38a36f,Android App,Android App,2019-08-02,2020-06-21,2020-06-21,2019-08-02,3,1,"29,99","368,44",[ERKEK],4,"398,43"
12842,6d976aa4-a826-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-10-18,2020-10-09,2015-10-18,2020-10-09,1,1,"220,72","99,97",[ERKEK],2,"320,69"
12843,d6ae5b64-628a-11ea-9861-000d3a38a36f,Android App,Offline,2021-04-24,2021-05-21,2021-04-24,2021-05-21,2,1,"234,95","253,96","[KADIN,  AKTIFSPOR]",3,"488,90999999999997"
12844,ddd6b6e0-2845-11ea-b87a-000d3a38a36f,Mobile,Mobile,2020-01-26,2021-01-15,2021-01-15,2020-01-26,2,1,"185,72","299,97",[AKTIFCOCUK],3,"485,69000000000005"
12845,8a1c817e-b004-11e9-9757-000d3a38a36f,Ios App,Desktop,2019-03-07,2021-04-13,2021-04-13,2019-08-01,8,1,"79,99","1230,76","[ERKEK,  AKTIFSPOR]",9,"1310,75"
