Customer ID,Recency,Tenure,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,TenureScore,RFM_SCORE,Segment,BasketSize
15248.0,47,170,3,498,3,3,4,2,334,Need_Attention,166.0
15249.0,66,259,5,658,3,4,4,3,344,Loyal_Customers,131.6
15250.0,276,276,1,20,1,1,1,3,111,Hibernating,20.0
15251.0,50,315,10,3169,3,5,5,4,355,Loyal_Customers,316.9
15252.0,57,247,3,456,3,3,4,3,334,Need_Attention,152.0
15253.0,39,222,3,483,3,3,4,3,334,Need_Attention,161.0
15254.0,182,196,2,209,1,3,3,2,133,At_Risk,104.5
15255.0,32,372,8,845,4,5,5,5,455,Loyal_Customers,105.625
15256.0,197,197,1,25,1,1,1,2,111,Hibernating,25.0
15257.0,50,50,1,35,3,1,1,1,311,About_to_Sleep,35.0
15259.0,148,318,3,482,2,3,4,4,234,At_Risk,160.66666666666666
15260.0,8,369,18,1902,5,5,5,5,555,Champions,105.66666666666667
15261.0,17,70,3,422,4,3,4,1,434,Potential_Loyalists,140.66666666666666
15262.0,16,124,2,111,4,3,2,2,432,Potential_Loyalists,55.5
15264.0,166,166,1,143,2,1,2,2,212,Hibernating,143.0
15265.0,240,374,2,448,1,3,4,5,134,At_Risk,224.0
15266.0,15,337,3,162,5,3,3,4,533,Potential_Loyalists,54.0
15268.0,241,241,1,137,1,1,2,3,112,Hibernating,137.0
15269.0,16,26,2,308,4,3,3,1,433,Potential_Loyalists,154.0
15270.0,36,358,13,2308,4,5,5,4,455,Loyal_Customers,177.53846153846155
15271.0,1,127,9,604,5,5,4,2,554,Champions,67.11111111111111
15272.0,86,299,4,409,2,4,4,4,244,At_Risk,102.25
15276.0,30,70,2,172,4,3,3,1,433,Potential_Loyalists,86.0
15277.0,61,61,1,57,3,1,1,1,311,About_to_Sleep,57.0
15278.0,197,301,4,239,1,4,3,4,143,At_Risk,59.75
15279.0,16,311,4,279,4,4,3,4,443,Loyal_Customers,69.75
15280.0,124,207,2,66,2,3,1,3,231,At_Risk,33.0
15281.0,14,63,7,1858,5,5,5,1,555,Champions,265.42857142857144
15282.0,206,206,1,90,1,1,2,3,112,Hibernating,90.0
15283.0,26,154,2,83,4,3,2,2,432,Potential_Loyalists,41.5
15285.0,43,43,1,21,3,1,1,1,311,About_to_Sleep,21.0
15287.0,15,373,3,126,5,3,2,5,532,Potential_Loyalists,42.0
15288.0,1,301,5,321,5,4,4,4,544,Champions,64.2
15289.0,94,257,2,244,2,3,3,3,233,At_Risk,122.0
15290.0,29,289,8,714,4,5,5,4,455,Loyal_Customers,89.25
15291.0,17,372,17,2226,4,5,5,5,455,Loyal_Customers,130.94117647058823
15293.0,301,301,1,78,1,1,2,4,112,Hibernating,78.0
15294.0,46,46,1,92,3,1,2,1,312,About_to_Sleep,92.0
15295.0,290,290,1,66,1,1,1,4,111,Hibernating,66.0
15296.0,56,323,6,1888,3,5,5,4,355,Loyal_Customers,314.6666666666667
15298.0,2,367,12,1180,5,5,5,5,555,Champions,98.33333333333333
15299.0,8,70,2,915,5,3,5,1,535,Potential_Loyalists,457.5
15301.0,4,86,6,650,5,5,4,2,554,Champions,108.33333333333333
15302.0,366,366,1,101,1,1,2,5,112,Hibernating,101.0
15303.0,201,319,2,148,1,3,2,4,132,At_Risk,74.0
15304.0,4,57,2,119,5,3,2,1,532,Potential_Loyalists,59.5
15305.0,191,191,1,33,1,1,1,2,111,Hibernating,33.0
15306.0,136,295,6,991,2,5,5,4,255,Cant_Loose,165.16666666666666
15309.0,246,371,3,229,1,3,3,5,133,At_Risk,76.33333333333333
15310.0,114,114,1,365,2,1,4,2,214,Hibernating,365.0
15311.0,1,374,104,15785,5,5,5,5,555,Champions,151.77884615384616
15312.0,19,359,8,521,4,5,4,5,454,Loyal_Customers,65.125
15314.0,64,64,1,216,3,1,3,1,313,About_to_Sleep,216.0
15317.0,313,313,1,32,1,1,1,4,111,Hibernating,32.0
15321.0,73,310,8,1203,2,5,5,4,255,Cant_Loose,150.375
15322.0,112,112,1,135,2,1,2,2,212,Hibernating,135.0
15323.0,198,297,3,152,1,3,2,4,132,At_Risk,50.666666666666664
15324.0,337,337,1,68,1,1,1,4,111,Hibernating,68.0
15325.0,31,297,7,290,4,5,3,4,453,Loyal_Customers,41.42857142857143
15326.0,245,374,4,374,1,4,4,5,144,At_Risk,93.5
15328.0,43,43,1,10,3,1,1,1,311,About_to_Sleep,10.0
15329.0,10,361,8,711,5,5,5,5,555,Champions,88.875
15331.0,135,245,2,281,2,3,3,3,233,At_Risk,140.5
15332.0,5,149,4,1469,5,4,5,2,545,Champions,367.25
15336.0,37,37,1,72,4,1,1,1,411,Promising,72.0
15337.0,47,47,1,202,3,1,3,1,313,About_to_Sleep,202.0
15338.0,313,313,1,114,1,1,2,4,112,Hibernating,114.0
15339.0,57,305,4,327,3,4,4,4,344,Loyal_Customers,81.75
15340.0,197,197,1,32,1,1,1,2,111,Hibernating,32.0
15341.0,85,85,1,117,2,1,2,2,212,Hibernating,117.0
15346.0,61,67,2,61,3,3,1,1,331,Need_Attention,30.5
15347.0,2,73,3,714,5,4,5,1,545,Champions,238.0
15350.0,9,19,2,220,5,3,3,1,533,Potential_Loyalists,110.0
15351.0,5,68,4,499,5,4,4,1,544,Champions,124.75
15352.0,184,184,1,24,1,1,1,2,111,Hibernating,24.0
15353.0,3,373,6,776,5,5,5,5,555,Champions,129.33333333333334
15354.0,239,239,1,94,1,1,2,3,112,Hibernating,94.0
15356.0,4,58,4,189,5,4,3,1,543,Champions,47.25
15358.0,1,368,20,2446,5,5,5,5,555,Champions,122.3
15359.0,298,329,3,44,1,4,1,4,141,At_Risk,14.666666666666666
15361.0,171,171,1,118,2,1,2,2,212,Hibernating,118.0
15362.0,84,374,2,152,2,3,2,5,232,At_Risk,76.0
15363.0,8,128,2,175,5,3,3,2,533,Potential_Loyalists,87.5
15365.0,39,309,6,772,3,5,5,4,355,Loyal_Customers,128.66666666666666
15366.0,45,287,5,454,3,4,4,4,344,Loyal_Customers,90.8
15367.0,54,365,7,974,3,5,5,5,355,Loyal_Customers,139.14285714285714
15369.0,128,367,8,2143,2,5,5,5,255,Cant_Loose,267.875
15370.0,46,46,1,212,3,1,3,1,313,About_to_Sleep,212.0
15372.0,91,299,5,1107,2,4,5,4,245,At_Risk,221.4
15373.0,7,222,5,166,5,4,3,3,543,Champions,33.2
15374.0,260,260,1,20,1,1,1,3,111,Hibernating,20.0
15375.0,326,326,1,16,1,1,1,4,111,Hibernating,16.0
15377.0,18,51,4,500,4,4,4,1,444,Loyal_Customers,125.0
15378.0,98,137,2,39,2,3,1,2,231,At_Risk,19.5
15379.0,36,36,1,307,4,1,3,1,413,Promising,307.0
15380.0,374,374,1,46,1,1,1,5,111,Hibernating,46.0
15381.0,177,177,1,240,2,1,3,2,213,Hibernating,240.0
15382.0,10,371,6,2192,5,5,5,5,555,Champions,365.3333333333333
15384.0,17,228,2,425,4,3,4,3,434,Potential_Loyalists,212.5
15385.0,28,313,2,213,4,3,3,4,433,Potential_Loyalists,106.5
15387.0,128,128,1,35,2,1,1,2,211,Hibernating,35.0
15389.0,198,198,1,375,1,1,4,2,114,Hibernating,375.0
15390.0,32,45,2,301,4,3,3,1,433,Potential_Loyalists,150.5
15391.0,220,220,1,17,1,1,1,3,111,Hibernating,17.0
15392.0,10,67,3,636,5,4,4,1,544,Champions,212.0
15393.0,203,360,3,228,1,4,3,5,143,At_Risk,76.0
15394.0,31,360,7,1012,4,5,5,5,455,Loyal_Customers,144.57142857142858
15396.0,219,219,1,225,1,1,3,3,113,Hibernating,225.0
15400.0,127,196,2,142,2,3,2,2,232,At_Risk,71.0
15401.0,204,204,1,27,1,1,1,2,111,Hibernating,27.0
15402.0,23,227,4,319,4,4,4,3,444,Loyal_Customers,79.75
15403.0,366,366,1,82,1,1,2,5,112,Hibernating,82.0
15404.0,11,11,1,94,5,1,2,1,512,New_Customers,94.0
15405.0,212,212,1,68,1,1,1,3,111,Hibernating,68.0
15406.0,89,89,1,73,2,1,1,2,211,Hibernating,73.0
15409.0,357,357,1,39,1,1,1,4,111,Hibernating,39.0
15410.0,204,235,2,384,1,3,4,3,134,At_Risk,192.0
15413.0,327,374,4,2283,1,4,5,5,145,At_Risk,570.75
15416.0,114,312,3,133,2,4,2,4,242,At_Risk,44.333333333333336
15418.0,61,222,2,202,3,3,3,3,333,Need_Attention,101.0
15420.0,70,361,5,245,3,4,3,5,343,Loyal_Customers,49.0
15421.0,21,368,6,1013,4,5,5,5,455,Loyal_Customers,168.83333333333334
15422.0,15,306,5,537,5,4,4,4,544,Champions,107.4
15423.0,217,257,2,95,1,3,2,3,132,At_Risk,47.5
15424.0,99,99,1,145,2,1,2,2,212,Hibernating,145.0
15425.0,36,299,4,596,4,4,4,4,444,Loyal_Customers,149.0
15426.0,5,222,4,462,5,4,4,3,544,Champions,115.5
15428.0,23,358,3,185,4,4,3,4,443,Loyal_Customers,61.666666666666664
15430.0,103,164,2,326,2,3,4,2,234,At_Risk,163.0
15431.0,138,138,1,31,2,1,1,2,211,Hibernating,31.0
15432.0,177,177,1,96,2,1,2,2,212,Hibernating,96.0
15434.0,10,320,6,498,5,5,4,4,554,Champions,83.0
15437.0,276,276,1,53,1,1,1,3,111,Hibernating,53.0
15439.0,40,289,4,300,3,4,3,4,343,Loyal_Customers,75.0
15441.0,32,366,3,299,4,4,3,5,443,Loyal_Customers,99.66666666666667
15443.0,110,278,6,602,2,5,4,3,254,Cant_Loose,100.33333333333333
15445.0,226,226,1,111,1,1,2,3,112,Hibernating,111.0
15446.0,12,362,3,116,5,4,2,5,542,Champions,38.666666666666664
15447.0,163,261,4,128,2,4,2,3,242,At_Risk,32.0
15448.0,310,310,1,119,1,1,2,4,112,Hibernating,119.0
15451.0,70,235,2,42,3,3,1,3,331,Need_Attention,21.0
15452.0,26,147,3,384,4,4,4,2,444,Loyal_Customers,128.0
15454.0,254,254,1,31,1,1,1,3,111,Hibernating,31.0
15455.0,233,233,1,25,1,1,1,3,111,Hibernating,25.0
15456.0,39,367,7,567,3,5,4,5,354,Loyal_Customers,81.0
15458.0,38,38,1,64,3,1,1,1,311,About_to_Sleep,64.0
15459.0,53,133,2,134,3,3,2,2,332,Need_Attention,67.0
15461.0,96,96,1,219,2,1,3,2,213,Hibernating,219.0
15462.0,81,81,1,121,2,1,2,2,212,Hibernating,121.0
15465.0,5,365,14,2016,5,5,5,5,555,Champions,144.0
15466.0,25,372,3,401,4,4,4,5,444,Loyal_Customers,133.66666666666666
15468.0,28,28,1,338,4,1,4,1,414,Promising,338.0
15469.0,74,74,1,50,2,1,1,1,211,Hibernating,50.0
15470.0,211,211,1,8,1,1,1,3,111,Hibernating,8.0
15471.0,16,186,2,177,4,3,3,2,433,Potential_Loyalists,88.5
15473.0,80,80,1,70,2,1,1,2,211,Hibernating,70.0
15474.0,231,231,1,81,1,1,2,3,112,Hibernating,81.0
15476.0,28,78,2,418,4,3,4,1,434,Potential_Loyalists,209.0
15478.0,211,211,1,132,1,1,2,3,112,Hibernating,132.0
15479.0,369,369,1,48,1,1,1,5,111,Hibernating,48.0
15480.0,105,312,3,1542,2,4,5,4,245,At_Risk,514.0
15481.0,37,37,1,622,4,1,4,1,414,Promising,622.0
15482.0,22,373,6,802,4,5,5,5,455,Loyal_Customers,133.66666666666666
15483.0,21,320,6,192,4,5,3,4,453,Loyal_Customers,32.0
15484.0,176,370,2,424,2,3,4,5,234,At_Risk,212.0
15485.0,9,374,4,694,5,4,5,5,545,Champions,173.5
15487.0,315,315,1,52,1,1,1,4,111,Hibernating,52.0
15488.0,93,93,1,58,2,1,1,2,211,Hibernating,58.0
15489.0,36,329,5,343,4,4,4,4,444,Loyal_Customers,68.6
15490.0,66,66,1,51,3,1,1,1,311,About_to_Sleep,51.0
15493.0,25,290,4,664,4,4,4,4,444,Loyal_Customers,166.0
15494.0,114,365,3,921,2,4,5,5,245,At_Risk,307.0
15495.0,15,15,1,55,5,1,1,1,511,New_Customers,55.0
15496.0,267,267,1,41,1,1,1,3,111,Hibernating,41.0
15497.0,18,357,6,2147,4,5,5,4,455,Loyal_Customers,357.8333333333333
15498.0,2,359,18,3587,5,5,5,5,555,Champions,199.27777777777777
15499.0,359,359,1,55,1,1,1,5,111,Hibernating,55.0
15501.0,40,51,2,137,3,3,2,1,332,Need_Attention,68.5
15502.0,4,190,4,1085,5,4,5,2,545,Champions,271.25
15503.0,362,362,1,37,1,1,1,5,111,Hibernating,37.0
15504.0,242,301,2,69,1,3,1,4,131,At_Risk,34.5
15506.0,17,113,3,448,4,4,4,2,444,Loyal_Customers,149.33333333333334
15509.0,16,16,1,56,4,1,1,1,411,Promising,56.0
15512.0,26,26,1,29,4,1,1,1,411,Promising,29.0
15513.0,1,331,13,2942,5,5,5,4,555,Champions,226.30769230769232
15514.0,15,371,7,764,5,5,5,5,555,Champions,109.14285714285714
15515.0,23,23,1,10,4,1,1,1,411,Promising,10.0
15518.0,15,355,7,660,5,5,4,4,554,Champions,94.28571428571429
15519.0,19,82,2,129,4,3,2,2,432,Potential_Loyalists,64.5
15521.0,36,339,8,1525,4,5,5,4,455,Loyal_Customers,190.625
15523.0,24,373,14,4596,4,5,5,5,455,Loyal_Customers,328.2857142857143
15524.0,242,242,1,76,1,1,2,3,112,Hibernating,76.0
15525.0,9,18,2,161,5,3,3,1,533,Potential_Loyalists,80.5
15527.0,30,360,14,893,4,5,5,5,455,Loyal_Customers,63.785714285714285
15529.0,2,30,2,214,5,3,3,1,533,Potential_Loyalists,107.0
15530.0,148,148,1,138,2,1,2,2,212,Hibernating,138.0
15532.0,12,185,6,585,5,5,4,2,554,Champions,97.5
15534.0,361,361,1,39,1,1,1,5,111,Hibernating,39.0
15535.0,40,85,2,142,3,3,2,2,332,Need_Attention,71.0
15536.0,45,45,1,60,3,1,1,1,311,About_to_Sleep,60.0
15538.0,175,281,4,653,2,4,4,3,244,At_Risk,163.25
15540.0,11,11,1,70,5,1,1,1,511,New_Customers,70.0
15542.0,148,373,3,282,2,4,3,5,243,At_Risk,94.0
15543.0,95,95,1,32,2,1,1,2,211,Hibernating,32.0
15544.0,8,316,12,1319,5,5,5,4,555,Champions,109.91666666666667
15545.0,7,7,1,22,5,1,1,1,511,New_Customers,22.0
15546.0,242,242,2,277,1,3,3,3,133,At_Risk,138.5
15547.0,12,369,11,1855,5,5,5,5,555,Champions,168.63636363636363
15548.0,231,231,1,30,1,1,1,3,111,Hibernating,30.0
15549.0,57,333,5,165,3,4,3,4,343,Loyal_Customers,33.0
15550.0,14,372,7,465,5,5,4,5,554,Champions,66.42857142857143
15551.0,30,186,4,266,4,4,3,2,443,Loyal_Customers,66.5
15552.0,259,259,1,55,1,1,1,3,111,Hibernating,55.0
15555.0,1,369,20,2056,5,5,5,5,555,Champions,102.8
15558.0,275,275,1,120,1,1,2,3,112,Hibernating,120.0
15559.0,204,204,1,244,1,1,3,2,113,Hibernating,244.0
15560.0,33,33,1,15,4,1,1,1,411,Promising,15.0
15561.0,19,299,4,378,4,4,4,4,444,Loyal_Customers,94.5
15562.0,60,362,2,194,3,3,3,5,333,Need_Attention,97.0
15563.0,150,316,3,469,2,4,4,4,244,At_Risk,156.33333333333334
15564.0,312,312,1,15,1,1,1,4,111,Hibernating,15.0
15566.0,28,360,2,29,4,3,1,5,431,Potential_Loyalists,14.5
15569.0,26,285,4,402,4,4,4,4,444,Loyal_Customers,100.5
15570.0,5,257,13,1541,5,5,5,3,555,Champions,118.53846153846153
15571.0,22,369,10,1085,4,5,5,5,455,Loyal_Customers,108.5
15572.0,16,240,3,390,4,4,4,3,444,Loyal_Customers,130.0
15573.0,254,365,3,149,1,4,2,5,142,At_Risk,49.666666666666664
15574.0,8,100,3,142,5,4,2,2,542,Champions,47.333333333333336
15577.0,362,362,1,50,1,1,1,5,111,Hibernating,50.0
15579.0,19,68,3,249,4,4,3,1,443,Loyal_Customers,83.0
15580.0,12,306,8,439,5,5,4,4,554,Champions,54.875
15581.0,2,373,22,1190,5,5,5,5,555,Champions,54.09090909090909
15583.0,12,12,1,23,5,1,1,1,511,New_Customers,23.0
15584.0,35,306,2,261,4,3,3,4,433,Potential_Loyalists,130.5
15586.0,228,336,3,530,1,4,4,4,144,At_Risk,176.66666666666666
15587.0,28,28,1,100,4,1,2,1,412,Promising,100.0
15588.0,313,313,1,90,1,1,2,4,112,Hibernating,90.0
15590.0,18,242,5,387,4,4,4,3,444,Loyal_Customers,77.4
15591.0,276,309,2,90,1,3,2,4,132,At_Risk,45.0
15595.0,123,123,1,223,2,1,3,2,213,Hibernating,223.0
15596.0,1,135,4,673,5,4,5,2,545,Champions,168.25
15597.0,211,211,1,71,1,1,1,3,111,Hibernating,71.0
15598.0,63,63,1,187,3,1,3,1,313,About_to_Sleep,187.0
15599.0,81,81,1,201,2,1,3,2,213,Hibernating,201.0
15600.0,64,229,4,388,3,4,4,3,344,Loyal_Customers,97.0
15601.0,8,372,16,2651,5,5,5,5,555,Champions,165.6875
15602.0,4,373,6,761,5,5,5,5,555,Champions,126.83333333333333
15605.0,9,330,4,129,5,4,2,4,542,Champions,32.25
15606.0,26,283,8,671,4,5,5,4,455,Loyal_Customers,83.875
15607.0,179,336,6,438,1,5,4,4,154,Cant_Loose,73.0
15608.0,51,51,1,131,3,1,2,1,312,About_to_Sleep,131.0
15611.0,37,319,8,270,4,5,3,4,453,Loyal_Customers,33.75
15613.0,246,246,1,236,1,1,3,3,113,Hibernating,236.0
15614.0,73,262,4,801,2,4,5,3,245,At_Risk,200.25
15615.0,26,373,21,3301,4,5,5,5,455,Loyal_Customers,157.1904761904762
15616.0,74,74,1,157,2,1,2,1,212,Hibernating,157.0
15617.0,51,143,2,207,3,3,3,2,333,Need_Attention,103.5
15620.0,45,45,1,113,3,1,2,1,312,About_to_Sleep,113.0
15622.0,63,281,7,1356,3,5,5,3,355,Loyal_Customers,193.71428571428572
15623.0,29,365,7,858,4,5,5,5,455,Loyal_Customers,122.57142857142857
15625.0,12,178,4,360,5,4,4,2,544,Champions,90.0
15626.0,57,57,1,160,3,1,2,1,312,About_to_Sleep,160.0
15627.0,93,93,1,74,2,1,1,2,211,Hibernating,74.0
15628.0,2,362,9,932,5,5,5,5,555,Champions,103.55555555555556
15629.0,86,168,4,482,2,4,4,2,244,At_Risk,120.5
15630.0,280,280,1,85,1,1,2,3,112,Hibernating,85.0
15631.0,278,278,1,245,1,1,3,3,113,Hibernating,245.0
15633.0,145,367,12,1458,2,5,5,5,255,Cant_Loose,121.5
15634.0,19,19,1,100,4,1,2,1,412,Promising,100.0
15635.0,31,31,1,25,4,1,1,1,411,Promising,25.0
15636.0,73,205,2,214,2,3,3,2,233,At_Risk,107.0
15637.0,49,360,3,139,3,4,2,5,342,Loyal_Customers,46.333333333333336
15638.0,72,229,3,245,2,4,3,3,243,At_Risk,81.66666666666667
15639.0,87,241,2,253,2,3,3,3,233,At_Risk,126.5
15640.0,8,361,11,2823,5,5,5,5,555,Champions,256.6363636363636
15641.0,32,360,7,982,4,5,5,5,455,Loyal_Customers,140.28571428571428
15642.0,365,365,1,41,1,1,1,5,111,Hibernating,41.0
15645.0,50,61,2,130,3,3,2,1,332,Need_Attention,65.0
15646.0,8,46,3,99,5,4,2,1,542,Champions,33.0
15647.0,51,51,1,50,3,1,1,1,311,About_to_Sleep,50.0
15649.0,3,23,2,788,5,3,5,1,535,Potential_Loyalists,394.0
15650.0,157,264,2,175,2,3,3,3,233,At_Risk,87.5
15651.0,56,232,2,217,3,3,3,3,333,Need_Attention,108.5
15652.0,23,121,4,327,4,4,4,2,444,Loyal_Customers,81.75
15658.0,8,372,4,413,5,4,4,5,544,Champions,103.25
15659.0,22,289,2,168,4,3,3,4,433,Potential_Loyalists,84.0
15660.0,1,308,7,369,5,5,4,4,554,Champions,52.714285714285715
15661.0,15,214,4,295,5,4,3,3,543,Champions,73.75
15662.0,297,297,1,148,1,1,2,4,112,Hibernating,148.0
15664.0,85,285,3,212,2,4,3,4,243,At_Risk,70.66666666666667
15665.0,47,271,3,455,3,4,4,3,344,Loyal_Customers,151.66666666666666
15666.0,108,131,2,235,2,3,3,2,233,At_Risk,117.5
15670.0,192,192,1,27,1,1,1,2,111,Hibernating,27.0
15672.0,361,361,1,30,1,1,1,5,111,Hibernating,30.0
15673.0,87,291,5,1283,2,4,5,4,245,At_Risk,256.6
15674.0,53,367,8,1393,3,5,5,5,355,Loyal_Customers,174.125
15675.0,40,40,1,19,3,1,1,1,311,About_to_Sleep,19.0
15677.0,57,99,2,191,3,3,3,2,333,Need_Attention,95.5
15678.0,31,158,2,431,4,3,4,2,434,Potential_Loyalists,215.5
15680.0,2,373,8,1091,5,5,5,5,555,Champions,136.375
15681.0,15,200,8,539,5,5,4,2,554,Champions,67.375
15682.0,235,323,2,111,1,3,2,4,132,At_Risk,55.5
15683.0,109,109,1,82,2,1,2,2,212,Hibernating,82.0
15684.0,183,371,3,39,1,4,1,5,141,At_Risk,13.0
15685.0,86,86,1,14,2,1,1,2,211,Hibernating,14.0
15686.0,56,56,1,90,3,1,2,1,312,About_to_Sleep,90.0
15688.0,54,54,1,37,3,1,1,1,311,About_to_Sleep,37.0
15689.0,253,253,1,26,1,1,1,3,111,Hibernating,26.0
15691.0,30,369,3,230,4,4,3,5,443,Loyal_Customers,76.66666666666667
15693.0,295,295,1,37,1,1,1,4,111,Hibernating,37.0
15694.0,1,368,9,982,5,5,5,5,555,Champions,109.11111111111111
15695.0,233,317,2,210,1,3,3,4,133,At_Risk,105.0
15696.0,59,320,4,241,3,4,3,4,343,Loyal_Customers,60.25
15697.0,325,325,1,53,1,1,1,4,111,Hibernating,53.0
15702.0,112,112,1,33,2,1,1,2,211,Hibernating,33.0
15704.0,138,219,2,532,2,3,4,3,234,At_Risk,266.0
15708.0,5,61,3,329,5,4,4,1,544,Champions,109.66666666666667
15709.0,225,225,1,57,1,1,1,3,111,Hibernating,57.0
15710.0,53,53,1,406,3,1,4,1,314,About_to_Sleep,406.0
15711.0,192,320,2,78,1,3,2,4,132,At_Risk,39.0
15712.0,15,374,7,1035,5,5,5,5,555,Champions,147.85714285714286
15713.0,2,359,3,105,5,4,2,5,542,Champions,35.0
15714.0,89,191,2,220,2,3,3,2,233,At_Risk,110.0
15715.0,191,255,3,160,1,4,2,3,142,At_Risk,53.333333333333336
15716.0,5,368,8,595,5,5,4,5,554,Champions,74.375
15717.0,57,128,2,60,3,3,1,2,331,Need_Attention,30.0
15718.0,176,176,1,87,2,1,2,2,212,Hibernating,87.0
15719.0,17,374,18,1475,4,5,5,5,455,Loyal_Customers,81.94444444444444
15720.0,186,186,1,21,1,1,1,2,111,Hibernating,21.0
15722.0,81,276,5,692,2,4,5,3,245,At_Risk,138.4
15723.0,47,210,3,166,3,4,3,3,343,Loyal_Customers,55.333333333333336
15724.0,36,36,1,15,4,1,1,1,411,Promising,15.0
15726.0,26,26,1,52,4,1,1,1,411,Promising,52.0
15727.0,23,320,8,1307,4,5,5,4,455,Loyal_Customers,163.375
15728.0,15,80,2,142,5,3,2,2,532,Potential_Loyalists,71.0
15730.0,17,67,2,185,4,3,3,1,433,Potential_Loyalists,92.5
15731.0,189,189,1,51,1,1,1,2,111,Hibernating,51.0
15732.0,144,309,7,386,2,5,4,4,254,Cant_Loose,55.142857142857146
15734.0,72,183,2,642,2,3,4,2,234,At_Risk,321.0
15735.0,57,57,1,113,3,1,2,1,312,About_to_Sleep,113.0
15736.0,71,71,2,602,3,3,4,1,334,Need_Attention,301.0
15738.0,8,365,25,2328,5,5,5,5,555,Champions,93.12
15741.0,94,94,1,80,2,1,2,2,212,Hibernating,80.0
15742.0,255,255,1,47,1,1,1,3,111,Hibernating,47.0
15747.0,11,326,6,429,5,5,4,4,554,Champions,71.5
15748.0,85,85,2,14,2,3,1,2,231,At_Risk,7.0
15750.0,2,374,12,1413,5,5,5,5,555,Champions,117.75
15751.0,96,369,8,448,2,5,4,5,254,Cant_Loose,56.0
15752.0,8,93,3,533,5,4,4,2,544,Champions,177.66666666666666
15754.0,129,291,6,768,2,5,5,4,255,Cant_Loose,128.0
15755.0,15,371,11,939,5,5,5,5,555,Champions,85.36363636363636
15757.0,22,183,3,735,4,4,5,2,445,Loyal_Customers,245.0
15759.0,147,373,3,240,2,4,3,5,243,At_Risk,80.0
15760.0,266,266,1,6958,1,1,5,3,115,Hibernating,6958.0
15761.0,78,78,1,15,2,1,1,1,211,Hibernating,15.0
15764.0,70,114,2,308,3,3,3,2,333,Need_Attention,154.0
15765.0,302,302,1,147,1,1,2,4,112,Hibernating,147.0
15766.0,92,318,2,110,2,3,2,4,232,At_Risk,55.0
15768.0,112,372,30,5080,2,5,5,5,255,Cant_Loose,169.33333333333334
15769.0,7,364,12,6979,5,5,5,5,555,Champions,581.5833333333334
15770.0,248,248,1,166,1,1,3,3,113,Hibernating,166.0
15771.0,240,329,3,440,1,4,4,4,144,At_Risk,146.66666666666666
15772.0,54,54,1,41,3,1,1,1,311,About_to_Sleep,41.0
15773.0,45,45,1,27,3,1,1,1,311,About_to_Sleep,27.0
15774.0,54,292,5,328,3,4,4,4,344,Loyal_Customers,65.6
15777.0,32,53,2,148,4,3,2,1,432,Potential_Loyalists,74.0
15778.0,67,67,1,132,3,1,2,1,312,About_to_Sleep,132.0
15779.0,168,168,1,36,2,1,1,2,211,Hibernating,36.0
15782.0,66,66,1,614,3,1,4,1,314,About_to_Sleep,614.0
15784.0,103,308,2,129,2,3,2,4,232,At_Risk,64.5
15785.0,15,360,8,1555,5,5,5,5,555,Champions,194.375
15786.0,53,172,2,841,3,3,5,2,335,Need_Attention,420.5
15788.0,144,144,1,61,2,1,1,2,211,Hibernating,61.0
15789.0,67,259,4,543,3,4,4,3,344,Loyal_Customers,135.75
15791.0,165,277,3,560,2,4,4,3,244,At_Risk,186.66666666666666
15792.0,35,254,2,334,4,3,4,3,434,Potential_Loyalists,167.0
15793.0,14,374,3,383,5,4,4,5,544,Champions,127.66666666666667
15794.0,372,373,2,408,1,3,4,5,134,At_Risk,204.0
15795.0,66,326,6,467,3,5,4,4,354,Loyal_Customers,77.83333333333333
15796.0,10,254,9,669,5,5,5,3,555,Champions,74.33333333333333
15798.0,128,317,3,436,2,4,4,4,244,At_Risk,145.33333333333334
15799.0,54,54,1,105,3,1,2,1,312,About_to_Sleep,105.0
15800.0,89,254,5,223,2,4,3,3,243,At_Risk,44.6
15803.0,81,312,3,544,2,4,4,4,244,At_Risk,181.33333333333334
15805.0,21,365,12,1289,4,5,5,5,455,Loyal_Customers,107.41666666666667
15807.0,44,302,2,370,3,3,4,4,334,Need_Attention,185.0
15808.0,5,374,18,3680,5,5,5,5,555,Champions,204.44444444444446
15809.0,95,171,2,74,2,3,1,2,231,At_Risk,37.0
15810.0,22,309,4,531,4,4,4,4,444,Loyal_Customers,132.75
15811.0,1,24,2,579,5,3,4,1,534,Potential_Loyalists,289.5
15812.0,71,360,7,992,3,5,5,5,355,Loyal_Customers,141.71428571428572
15814.0,29,239,2,176,4,3,3,3,433,Potential_Loyalists,88.0
15816.0,178,178,1,32,1,1,1,2,111,Hibernating,32.0
15817.0,56,179,3,754,3,4,5,2,345,Loyal_Customers,251.33333333333334
15818.0,224,224,1,53,1,1,1,3,111,Hibernating,53.0
15819.0,67,267,6,488,3,5,4,3,354,Loyal_Customers,81.33333333333333
15822.0,129,369,3,351,2,4,4,5,244,At_Risk,117.0
15823.0,367,367,1,846,1,1,5,5,115,Hibernating,846.0
15824.0,89,168,2,285,2,3,3,2,233,At_Risk,142.5
15826.0,204,204,1,264,1,1,3,2,113,Hibernating,264.0
15827.0,8,336,13,522,5,5,4,4,554,Champions,40.15384615384615
